,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
5680,2023,Senior / Expert,FT,Data Scientist,118000,USD,118000,US,0,US,M,United States of America,United States of America
5681,2023,Senior / Expert,FT,Data Scientist,210000,USD,210000,US,0,US,M,United States of America,United States of America
5682,2023,Senior / Expert,FT,Data Scientist,168000,USD,168000,US,0,US,M,United States of America,United States of America
5683,2023,Senior / Expert,FT,Machine Learning Engineer,311000,USD,311000,US,0,US,M,United States of America,United States of America
5684,2023,Senior / Expert,FT,Machine Learning Engineer,162540,USD,162540,US,0,US,M,United States of America,United States of America
5685,2023,Executive / Director,FT,Data Scientist,258750,USD,258750,US,0,US,M,United States of America,United States of America
5686,2023,Executive / Director,FT,Data Scientist,185000,USD,185000,US,0,US,M,United States of America,United States of America
5687,2023,Executive / Director,FT,Data Scientist,225000,USD,225000,US,0,US,M,United States of America,United States of America
5688,2023,Executive / Director,FT,Data Scientist,145000,USD,145000,US,0,US,M,United States of America,United States of America
5689,2023,Senior / Expert,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,United States of America,United States of America
5690,2023,Senior / Expert,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,United States of America,United States of America
5691,2023,Senior / Expert,FT,Data Scientist,190000,USD,190000,US,0,US,M,United States of America,United States of America
5692,2023,Senior / Expert,FT,Data Scientist,165000,USD,165000,US,0,US,M,United States of America,United States of America
5693,2023,Senior / Expert,FT,Data Scientist,175000,USD,175000,US,100,US,M,United States of America,United States of America
5694,2023,Senior / Expert,FT,Data Scientist,160000,USD,160000,US,100,US,M,United States of America,United States of America
5695,2023,Senior / Expert,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,United States of America
5696,2023,Senior / Expert,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,United States of America
5697,2023,Senior / Expert,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,United States of America
5698,2023,Senior / Expert,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,United States of America
5699,2023,Senior / Expert,FT,Data Engineer,153600,USD,153600,US,0,US,M,United States of America,United States of America
5700,2023,Senior / Expert,FT,Data Engineer,106800,USD,106800,US,0,US,M,United States of America,United States of America
5701,2023,Senior / Expert,FT,ETL Developer,182850,USD,182850,US,100,US,M,United States of America,United States of America
5702,2023,Senior / Expert,FT,ETL Developer,113000,USD,113000,US,100,US,M,United States of America,United States of America
5703,2023,Senior / Expert,FT,Data Engineer,150000,USD,150000,US,100,US,M,United States of America,United States of America
5704,2023,Senior / Expert,FT,Data Engineer,120000,USD,120000,US,100,US,M,United States of America,United States of America
5705,2023,Intermediate,FT,Data Analyst,105000,USD,105000,US,100,US,M,United States of America,United States of America
5706,2023,Intermediate,FT,Data Analyst,95000,USD,95000,US,100,US,M,United States of America,United States of America
5707,2023,Senior / Expert,FT,Data Architect,306000,USD,306000,US,100,US,M,United States of America,United States of America
5708,2023,Senior / Expert,FT,Data Architect,204000,USD,204000,US,100,US,M,United States of America,United States of America
5709,2023,Senior / Expert,FT,Data Scientist,160000,USD,160000,US,100,US,M,United States of America,United States of America
5710,2023,Senior / Expert,FT,Data Scientist,135000,USD,135000,US,100,US,M,United States of America,United States of America
5711,2023,Intermediate,FT,Data Analyst,126000,USD,126000,US,0,US,M,United States of America,United States of America
5712,2023,Intermediate,FT,Data Analyst,86400,USD,86400,US,0,US,M,United States of America,United States of America
5713,2023,Senior / Expert,FT,Data Engineer,232760,USD,232760,US,100,US,M,United States of America,United States of America
5714,2023,Senior / Expert,FT,Data Engineer,169280,USD,169280,US,100,US,M,United States of America,United States of America
5715,2023,Senior / Expert,FT,Data Analyst,136000,USD,136000,US,100,US,M,United States of America,United States of America
5716,2023,Senior / Expert,FT,Data Analyst,104000,USD,104000,US,100,US,M,United States of America,United States of America
5717,2023,Senior / Expert,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5718,2023,Senior / Expert,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5719,2023,Senior / Expert,FT,Data Scientist,168000,USD,168000,US,100,US,M,United States of America,United States of America
5720,2023,Senior / Expert,FT,Data Scientist,130000,USD,130000,US,100,US,M,United States of America,United States of America
5721,2023,Senior / Expert,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5722,2023,Senior / Expert,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5723,2023,Intermediate,FT,Data Engineer,162500,USD,162500,US,0,US,M,United States of America,United States of America
5724,2023,Intermediate,FT,Data Engineer,130000,USD,130000,US,0,US,M,United States of America,United States of America
5725,2023,Senior / Expert,FT,Data Scientist,240350,USD,240350,US,100,US,M,United States of America,United States of America
5726,2023,Senior / Expert,FT,Data Scientist,174800,USD,174800,US,100,US,M,United States of America,United States of America
5727,2023,Senior / Expert,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,United States of America
5728,2023,Senior / Expert,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,United States of America
5729,2023,Senior / Expert,FT,Data Engineer,154000,USD,154000,US,0,US,M,United States of America,United States of America
5730,2023,Senior / Expert,FT,Data Engineer,116000,USD,116000,US,0,US,M,United States of America,United States of America
5731,2023,Senior / Expert,FT,Data Scientist,168000,USD,168000,US,100,US,M,United States of America,United States of America
5732,2023,Senior / Expert,FT,Data Scientist,130000,USD,130000,US,100,US,M,United States of America,United States of America
5733,2023,Senior / Expert,FT,Data Analyst,153600,USD,153600,US,100,US,M,United States of America,United States of America
5734,2023,Senior / Expert,FT,Data Analyst,107500,USD,107500,US,100,US,M,United States of America,United States of America
5735,2023,Senior / Expert,FT,Machine Learning Engineer,178000,USD,178000,US,100,US,M,United States of America,United States of America
5736,2023,Senior / Expert,FT,Machine Learning Engineer,152000,USD,152000,US,100,US,M,United States of America,United States of America
5737,2023,Senior / Expert,FT,Applied Scientist,192000,USD,192000,US,100,US,M,United States of America,United States of America
5738,2023,Senior / Expert,FT,Applied Scientist,164000,USD,164000,US,100,US,M,United States of America,United States of America
5739,2023,Senior / Expert,FT,Data Scientist,233200,USD,233200,US,100,US,M,United States of America,United States of America
5740,2023,Senior / Expert,FT,Data Scientist,140000,USD,140000,US,100,US,M,United States of America,United States of America
5741,2023,Senior / Expert,FT,Data Engineer,194000,USD,194000,US,0,US,M,United States of America,United States of America
5742,2023,Senior / Expert,FT,Data Engineer,161000,USD,161000,US,0,US,M,United States of America,United States of America
5743,2023,Senior / Expert,FT,BI Engineer,225000,USD,225000,US,0,US,M,United States of America,United States of America
5744,2023,Senior / Expert,FT,BI Engineer,156400,USD,156400,US,0,US,M,United States of America,United States of America
5745,2023,Senior / Expert,FT,NLP Engineer,210000,USD,210000,US,100,US,M,United States of America,United States of America
5746,2023,Senior / Expert,FT,NLP Engineer,160000,USD,160000,US,100,US,M,United States of America,United States of America
5747,2023,Senior / Expert,FT,Data Analyst,153600,USD,153600,US,100,US,M,United States of America,United States of America
5748,2023,Senior / Expert,FT,Data Analyst,107500,USD,107500,US,100,US,M,United States of America,United States of America
5749,2023,Senior / Expert,FT,Data Engineer,185900,USD,185900,US,0,US,M,United States of America,United States of America
5750,2023,Senior / Expert,FT,Data Engineer,129300,USD,129300,US,0,US,M,United States of America,United States of America
5751,2023,Senior / Expert,FT,Data Scientist,145000,USD,145000,US,100,US,M,United States of America,United States of America
5752,2023,Senior / Expert,FT,Data Scientist,120000,USD,120000,US,100,US,M,United States of America,United States of America
5753,2023,Senior / Expert,FT,Data Analyst,206000,USD,206000,US,0,US,M,United States of America,United States of America
5754,2023,Senior / Expert,FT,Data Analyst,130000,USD,130000,US,0,US,M,United States of America,United States of America
5755,2023,Senior / Expert,FT,Data Analyst,153600,USD,153600,US,100,US,M,United States of America,United States of America
5756,2023,Senior / Expert,FT,Data Analyst,107500,USD,107500,US,100,US,M,United States of America,United States of America
5757,2023,Senior / Expert,FT,Data Engineer,241000,USD,241000,US,0,US,M,United States of America,United States of America
5758,2023,Senior / Expert,FT,Data Engineer,155000,USD,155000,US,0,US,M,United States of America,United States of America
5759,2023,Executive / Director,FT,Data Engineer,194500,USD,194500,US,0,US,M,United States of America,United States of America
5760,2023,Executive / Director,FT,Data Engineer,115500,USD,115500,US,0,US,M,United States of America,United States of America
5761,2023,Intermediate,FT,Data Specialist,110000,USD,110000,US,0,US,M,United States of America,United States of America
5762,2023,Intermediate,FT,Data Specialist,70000,USD,70000,US,0,US,M,United States of America,United States of America
5763,2023,Senior / Expert,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,United States of America,United States of America
5764,2023,Senior / Expert,FT,Machine Learning Engineer,145000,USD,145000,US,100,US,M,United States of America,United States of America
5765,2023,Senior / Expert,FT,Data Scientist,200000,USD,200000,US,100,US,M,United States of America,United States of America
5766,2023,Senior / Expert,FT,Data Scientist,170000,USD,170000,US,100,US,M,United States of America,United States of America
5767,2023,Senior / Expert,FT,Data Scientist,150120,USD,150120,US,100,US,M,United States of America,United States of America
5768,2023,Senior / Expert,FT,Data Scientist,120096,USD,120096,US,100,US,M,United States of America,United States of America
5769,2023,Senior / Expert,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M,United States of America,United States of America
5770,2023,Senior / Expert,FT,Machine Learning Engineer,168000,USD,168000,US,100,US,M,United States of America,United States of America
5771,2023,Senior / Expert,FT,Data Scientist,200000,USD,200000,US,100,US,M,United States of America,United States of America
